clusters,cost,investment,regret,lole_full_h,eens_full_mwh,time_s
102,509.1210317537208,659.2508005508965,0.16223335082925933,562.8,40.61365562657428,5.490010079999999
107,508.3039003703837,662.0617247923905,0.18474776829582276,543.0,39.30882126171197,5.5211679
112,509.1656030645812,658.1684596214691,0.15602696827369456,512.4,37.29037850815862,6.0131599399999995
117,508.1127676788142,658.76148136192,0.1451134948692348,539.6,38.94431379486548,5.45149784
122,510.15384668203353,655.8679695980289,0.1079019626651008,454.8,33.47336927881653,5.79708398
127,509.8975338170101,661.0366458983517,0.15773404357537923,488.8,35.769159270293784,6.63335756
132,510.63076574904244,652.6437131875742,0.0832017265378143,468.8,34.479452872532256,6.4892562
137,512.2193534470946,657.6299915438519,0.09351127970719578,436.2,32.21585216970939,6.288377499999999
142,509.6942614506487,653.1358443118785,0.08073097929332185,478.8,34.998257494791616,7.01783992
147,512.0385383079866,654.4915920878656,0.08380262777001901,428.4,31.552962552631975,7.24591824
152,509.5694153650181,654.3373149747565,0.09253390119824025,491.0,35.756310392601016,7.032244059999999
157,512.8361202660087,652.3967923581631,0.07037170805940932,437.2,31.87560608307906,7.5623109
162,511.01472324058994,651.9862678516541,0.05953064200621181,400.8,29.933092614331468,7.922935819999999
167,508.6320998299569,652.8155798739726,0.12240948951976449,535.8,38.649284030767205,8.992530319999998
172,509.08271275897306,660.901527239948,0.10349734581003052,483.6,35.19876315928762,8.467980059999999
177,511.24511080520506,651.5029922578594,0.06949637251145616,447.0,32.77365900377922,9.18457172
182,510.6918803335644,652.8886996138872,0.07779078429267318,418.2,31.073619138836442,9.06015098
187,510.4817435358076,656.1504142799843,0.07993513426167094,468.6,34.125560221637215,9.282138540000002
192,511.2832317280644,651.7975011327212,0.05412557983700854,413.0,30.707165282454277,9.902778520000002
197,512.2379647162653,656.8608980106816,0.03787664444677138,382.6,28.885589742852666,9.69623562
202,511.17483627905114,654.2627909240873,0.04433923119124374,381.4,28.869471843469693,9.45987766
227,510.51585327934,650.5893304119782,0.03627985416740067,413.4,30.698223058159453,10.64889202
252,511.819588170878,656.8011717199646,0.060384635553611565,412.8,30.693338458713278,12.090990380000001
277,511.55297157354653,651.6227850446861,0.0433584987442117,424.2,31.25740267781095,12.9558592
302,510.27680971117843,650.4385632677496,0.03986175158881209,435.8,32.003898255784286,14.64178558
327,511.5484746869586,653.2311085256122,0.02655015204866552,393.6,29.385800407901023,16.34419536
352,511.0486960090167,650.0497298659659,0.025511224729576742,411.0,30.559604898196007,18.147435259999998
377,511.4833956287642,652.472505385015,0.013711807014317548,375.4,28.251594428770364,19.2266272
402,513.1242118124135,652.9282258959663,0.009630953117984155,346.2,26.69179031371965,20.482051419999998
552,512.1753390205574,649.4529716383363,0.01069955860673047,366.0,27.661477429300156,28.09702936
702,511.8673495042409,651.3892144610465,0.003956152925508357,344.8,26.45804495604388,37.13400772
852,512.6210808380699,648.6918349977238,0.0031086435673413483,339.2,26.12551763079613,45.97410508
1002,512.4025614935705,647.7908080192705,0.0006181837554931013,341.0,26.080782463255595,59.8399172
