clusters,cost,investment,regret,lole_full_h,eens_full_mwh,time_s
107,510.2632969271026,655.8932928963379,0.17312628709055838,526.8,38.325930277970045,5.49203556
112,510.00895726628477,655.7922104677955,0.11908044861333185,492.2,35.85142744568063,5.6408863
117,509.4268845896612,650.8504536943796,0.11029901079386369,473.6,34.7864947688317,5.86413514
122,511.3173477366693,651.4886044868879,0.11459841317762612,500.2,36.633918734324965,6.6140497400000005
127,510.14785421427723,654.6602792787352,0.09231561104529773,497.4,36.43676489689835,5.98716254
132,511.55064556504266,658.3621094505428,0.11547888228994152,434.6,32.28977127346926,6.62630056
137,510.656173092773,651.4662494563756,0.0862365306214958,434.0,32.05062881092812,7.333589519999999
142,511.19656210086987,657.0225643646896,0.0839562598359931,446.8,32.77671517542766,6.65098548
147,508.93871107499456,654.9466252691896,0.11443187350543352,513.4,37.42887423037346,7.30472978
152,509.83282645671545,658.1461244548409,0.09851465482795915,452.8,33.216228805905,7.58435774
157,510.1062069430286,655.5529816594801,0.14748615617100622,541.8,39.13060483215206,8.250949539999999
162,508.37203029180654,653.5805018102612,0.11707740789984841,523.2,37.97080647216272,7.59895846
167,510.8577711712166,656.3202662498578,0.07010512605840637,455.4,33.573601744269794,7.86418802
172,511.96270795097354,654.9738855323163,0.05539688710309661,405.6,30.360765635930257,8.5786954
177,509.91633652501076,651.1973892228596,0.07635781273525456,479.2,34.964013569184246,8.61897918
182,511.7875062371145,657.1548777405302,0.08339821752399088,449.0,33.00202514144135,9.13622498
187,510.8552292091739,652.3090385855292,0.08362294217450224,450.6,33.51827026492257,9.02193048
192,511.1837463030498,658.0150750402149,0.0633664308772233,450.8,33.174361424026664,9.267860160000001
197,510.40317192175326,651.7616426385604,0.08769310434491402,516.4,37.40425632746833,10.02238726
202,510.31665288489967,653.8365649873142,0.0600690931210666,446.2,32.65038158229789,10.20333782
227,511.2119764530541,655.2729133963762,0.04195017999787823,424.6,31.481535789006877,10.88668614
252,512.7782680522513,652.6090997148211,0.03832257894374218,374.8,28.334427186788957,12.01357324
277,511.1838782633919,652.9843365644709,0.0382872174015508,419.6,31.27843040668746,13.084779880000003
302,512.0781777685354,657.0521407572135,0.0445147850740393,412.8,30.753718602321534,13.7482382
327,510.94012364445837,653.9960523251125,0.026441048694576547,397.2,29.6230783109578,15.7761103
352,510.9985093669631,653.1335151997997,0.0369143125394794,445.2,32.66791647315031,17.95707596
377,511.578589395894,654.2992076052744,0.020459890585338016,404.4,30.176779614312125,19.840206979999998
402,510.93666785745546,652.3303119663667,0.023483445913958217,408.6,30.463849766788485,20.74645426
552,512.3936757286227,652.0209806869163,0.011465963098426568,365.2,27.689799911297058,28.280297159999996
702,512.6392965055549,651.2971502936542,0.004888298156379561,362.2,27.699267779028993,39.321633119999994
852,512.6887927257221,650.0200033036882,0.0032849067676523707,343.0,26.289470585260847,47.46275346
1002,512.5670208577606,647.9140377844512,0.0027469185284734695,342.8,26.026195697470122,59.1514303
